"env_step","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"11501568","2808","2808","2808","55.3515625","55.3515625","55.3515625"
"11505664","2809","2809","2809","55.3515625","55.3515625","55.3515625"
"11509760","2810","2810","2810","55.3515625","55.3515625","55.3515625"
"11513856","2811","2811","2811","55.3515625","55.3515625","55.3515625"
"11517952","2812","2812","2812","55.3515625","55.3515625","55.3515625"
"11522048","2813","2813","2813","55.49267578125","55.49267578125","55.49267578125"
"11526144","2814","2814","2814","55.6171875","55.6171875","55.6171875"
"11530240","2815","2815","2815","55.6171875","55.6171875","55.6171875"
"11534336","2816","2816","2816","55.6171875","55.6171875","55.6171875"
"11538432","2817","2817","2817","55.6171875","55.6171875","55.6171875"
"11542528","2818","2818","2818","55.6171875","55.6171875","55.6171875"
"11546624","2819","2819","2819","55.6171875","55.6171875","55.6171875"
"11550720","2820","2820","2820","55.6171875","55.6171875","55.6171875"
"11554816","2821","2821","2821","55.6171875","55.6171875","55.6171875"
"11558912","2822","2822","2822","55.6171875","55.6171875","55.6171875"
"11563008","2823","2823","2823","55.6171875","55.6171875","55.6171875"
"11567104","2824","2824","2824","55.6171875","55.6171875","55.6171875"
"11571200","2825","2825","2825","55.6171875","55.6171875","55.6171875"
"11575296","2826","2826","2826","55.6171875","55.6171875","55.6171875"
"11579392","2827","2827","2827","55.6171875","55.6171875","55.6171875"
"11583488","2828","2828","2828","55.6171875","55.6171875","55.6171875"
"11587584","2829","2829","2829","55.6171875","55.6171875","55.6171875"
"11591680","2830","2830","2830","55.6171875","55.6171875","55.6171875"
"11595776","2831","2831","2831","55.6171875","55.6171875","55.6171875"
"11599872","2832","2832","2832","55.6171875","55.6171875","55.6171875"
"11603968","2833","2833","2833","55.6171875","55.6171875","55.6171875"
"11608064","2834","2834","2834","55.6171875","55.6171875","55.6171875"
"11612160","2835","2835","2835","55.6171875","55.6171875","55.6171875"
"11616256","2836","2836","2836","55.6171875","55.6171875","55.6171875"
"11620352","2837","2837","2837","55.6171875","55.6171875","55.6171875"
"11624448","2838","2838","2838","55.6171875","55.6171875","55.6171875"
"11628544","2839","2839","2839","55.6171875","55.6171875","55.6171875"
"11632640","2840","2840","2840","55.6171875","55.6171875","55.6171875"
"11636736","2841","2841","2841","55.6171875","55.6171875","55.6171875"
"11640832","2842","2842","2842","55.6171875","55.6171875","55.6171875"
"11644928","2843","2843","2843","55.6171875","55.6171875","55.6171875"
"11649024","2844","2844","2844","55.6171875","55.6171875","55.6171875"
"11653120","2845","2845","2845","55.6171875","55.6171875","55.6171875"
"11657216","2846","2846","2846","55.6171875","55.6171875","55.6171875"
"11661312","2847","2847","2847","55.6171875","55.6171875","55.6171875"
"11665408","2848","2848","2848","55.6171875","55.6171875","55.6171875"
"11669504","2849","2849","2849","55.6171875","55.6171875","55.6171875"
"11673600","2850","2850","2850","55.6171875","55.6171875","55.6171875"
"11677696","2851","2851","2851","55.6171875","55.6171875","55.6171875"
"11681792","2852","2852","2852","55.6171875","55.6171875","55.6171875"
"11685888","2853","2853","2853","55.6171875","55.6171875","55.6171875"
"11689984","2854","2854","2854","55.6171875","55.6171875","55.6171875"
"11694080","2855","2855","2855","55.6171875","55.6171875","55.6171875"
"11698176","2856","2856","2856","55.6171875","55.6171875","55.6171875"
"11702272","2857","2857","2857","55.6171875","55.6171875","55.6171875"
"11706368","2858","2858","2858","55.6171875","55.6171875","55.6171875"
"11710464","2859","2859","2859","55.6171875","55.6171875","55.6171875"
"11714560","2860","2860","2860","55.6171875","55.6171875","55.6171875"
"11718656","2861","2861","2861","55.6171875","55.6171875","55.6171875"
"11722752","2862","2862","2862","55.6171875","55.6171875","55.6171875"
"11726848","2863","2863","2863","55.6171875","55.6171875","55.6171875"
"11730944","2864","2864","2864","55.6171875","55.6171875","55.6171875"
"11735040","2865","2865","2865","55.6171875","55.6171875","55.6171875"
"11739136","2866","2866","2866","55.6171875","55.6171875","55.6171875"
"11743232","2867","2867","2867","55.6171875","55.6171875","55.6171875"
"11747328","2868","2868","2868","55.6171875","55.6171875","55.6171875"
"11751424","2869","2869","2869","55.6171875","55.6171875","55.6171875"
"11755520","2870","2870","2870","55.6171875","55.6171875","55.6171875"
"11759616","2871","2871","2871","55.6171875","55.6171875","55.6171875"
"11763712","2872","2872","2872","55.6171875","55.6171875","55.6171875"
"11767808","2873","2873","2873","55.6171875","55.6171875","55.6171875"
"11771904","2874","2874","2874","55.6171875","55.6171875","55.6171875"
"11776000","2875","2875","2875","55.6171875","55.6171875","55.6171875"
"11780096","2876","2876","2876","55.6171875","55.6171875","55.6171875"
"11784192","2877","2877","2877","55.6171875","55.6171875","55.6171875"
"11788288","2878","2878","2878","55.6171875","55.6171875","55.6171875"
"11792384","2879","2879","2879","55.6171875","55.6171875","55.6171875"
"11796480","2880","2880","2880","55.6171875","55.6171875","55.6171875"
"11800576","2881","2881","2881","55.6171875","55.6171875","55.6171875"
"11804672","2882","2882","2882","55.6171875","55.6171875","55.6171875"
"11808768","2883","2883","2883","55.6171875","55.6171875","55.6171875"
"11812864","2884","2884","2884","55.6171875","55.6171875","55.6171875"
"11816960","2885","2885","2885","55.6171875","55.6171875","55.6171875"
"11821056","2886","2886","2886","55.6171875","55.6171875","55.6171875"
"11825152","2887","2887","2887","55.6171875","55.6171875","55.6171875"
"11829248","2888","2888","2888","55.6171875","55.6171875","55.6171875"
"11833344","2889","2889","2889","55.6171875","55.6171875","55.6171875"
"11837440","2890","2890","2890","55.6171875","55.6171875","55.6171875"
"11841536","2891","2891","2891","55.794921875","55.794921875","55.794921875"
"11845632","2892","2892","2892","56.0546875","56.0546875","56.0546875"
"11849728","2893","2893","2893","56.0546875","56.0546875","56.0546875"
"11853824","2894","2894","2894","56.0546875","56.0546875","56.0546875"
"11857920","2895","2895","2895","56.0546875","56.0546875","56.0546875"
"11862016","2896","2896","2896","56.0546875","56.0546875","56.0546875"
"11866112","2897","2897","2897","56.0546875","56.0546875","56.0546875"
"11870208","2898","2898","2898","56.0546875","56.0546875","56.0546875"
"11874304","2899","2899","2899","56.0546875","56.0546875","56.0546875"
"11878400","2900","2900","2900","56.0546875","56.0546875","56.0546875"
"11882496","2901","2901","2901","56.0546875","56.0546875","56.0546875"
"11886592","2902","2902","2902","56.0546875","56.0546875","56.0546875"
"11890688","2903","2903","2903","56.0546875","56.0546875","56.0546875"
"11894784","2904","2904","2904","56.0546875","56.0546875","56.0546875"
"11898880","2905","2905","2905","56.0546875","56.0546875","56.0546875"
"11902976","2906","2906","2906","56.0546875","56.0546875","56.0546875"
"11907072","2907","2907","2907","56.0546875","56.0546875","56.0546875"
"11911168","2908","2908","2908","56.0546875","56.0546875","56.0546875"
"11915264","2909","2909","2909","56.0546875","56.0546875","56.0546875"
"11919360","2910","2910","2910","56.0546875","56.0546875","56.0546875"
"11923456","2911","2911","2911","56.0546875","56.0546875","56.0546875"
"11927552","2912","2912","2912","56.0546875","56.0546875","56.0546875"
"11931648","2913","2913","2913","56.0546875","56.0546875","56.0546875"
"11935744","2914","2914","2914","56.0546875","56.0546875","56.0546875"
"11939840","2915","2915","2915","56.0546875","56.0546875","56.0546875"
"11943936","2916","2916","2916","56.0546875","56.0546875","56.0546875"
"11948032","2917","2917","2917","56.0546875","56.0546875","56.0546875"
"11952128","2918","2918","2918","56.0546875","56.0546875","56.0546875"
"11956224","2919","2919","2919","56.0546875","56.0546875","56.0546875"
"11960320","2920","2920","2920","56.0546875","56.0546875","56.0546875"
"11964416","2921","2921","2921","56.0546875","56.0546875","56.0546875"
"11968512","2922","2922","2922","56.0546875","56.0546875","56.0546875"
"11972608","2923","2923","2923","56.0546875","56.0546875","56.0546875"
"11976704","2924","2924","2924","56.0546875","56.0546875","56.0546875"
"11980800","2925","2925","2925","56.0546875","56.0546875","56.0546875"
"11984896","2926","2926","2926","56.0546875","56.0546875","56.0546875"
"11988992","2927","2927","2927","56.0546875","56.0546875","56.0546875"
"11993088","2928","2928","2928","56.0546875","56.0546875","56.0546875"
"11997184","2929","2929","2929","56.0546875","56.0546875","56.0546875"
"12001280","2930","2930","2930","56.0546875","56.0546875","56.0546875"
"12005376","2931","2931","2931","56.0546875","56.0546875","56.0546875"
"12009472","2932","2932","2932","56.0546875","56.0546875","56.0546875"
"12013568","2933","2933","2933","56.0546875","56.0546875","56.0546875"
"12017664","2934","2934","2934","56.0546875","56.0546875","56.0546875"
"12021760","2935","2935","2935","56.0546875","56.0546875","56.0546875"
"12025856","2936","2936","2936","56.0546875","56.0546875","56.0546875"
"12029952","2937","2937","2937","56.0546875","56.0546875","56.0546875"
"12034048","2938","2938","2938","56.0546875","56.0546875","56.0546875"
"12038144","2939","2939","2939","56.0546875","56.0546875","56.0546875"
"12042240","2940","2940","2940","56.0546875","56.0546875","56.0546875"
"12046336","2941","2941","2941","56.0546875","56.0546875","56.0546875"
"12050432","2942","2942","2942","56.0546875","56.0546875","56.0546875"
"12054528","2943","2943","2943","56.0546875","56.0546875","56.0546875"
"12058624","2944","2944","2944","56.0546875","56.0546875","56.0546875"
"12062720","2945","2945","2945","56.0546875","56.0546875","56.0546875"
"12066816","2946","2946","2946","56.0546875","56.0546875","56.0546875"
"12070912","2947","2947","2947","56.0546875","56.0546875","56.0546875"
"12075008","2948","2948","2948","56.0546875","56.0546875","56.0546875"
"12079104","2949","2949","2949","56.0546875","56.0546875","56.0546875"
"12083200","2950","2950","2950","56.0546875","56.0546875","56.0546875"
"12087296","2951","2951","2951","56.0546875","56.0546875","56.0546875"
"12091392","2952","2952","2952","56.0546875","56.0546875","56.0546875"
"12095488","2953","2953","2953","56.0546875","56.0546875","56.0546875"
"12099584","2954","2954","2954","56.0546875","56.0546875","56.0546875"
"12103680","2955","2955","2955","56.0546875","56.0546875","56.0546875"
"12107776","2956","2956","2956","56.0546875","56.0546875","56.0546875"
"12111872","2957","2957","2957","56.0546875","56.0546875","56.0546875"
"12115968","2958","2958","2958","56.0546875","56.0546875","56.0546875"
"12120064","2959","2959","2959","56.0546875","56.0546875","56.0546875"
"12124160","2960","2960","2960","56.0546875","56.0546875","56.0546875"
"12128256","2961","2961","2961","56.0546875","56.0546875","56.0546875"
"12132352","2962","2962","2962","56.0546875","56.0546875","56.0546875"
"12136448","2963","2963","2963","56.0546875","56.0546875","56.0546875"
"12140544","2964","2964","2964","56.0546875","56.0546875","56.0546875"
"12144640","2965","2965","2965","56.0546875","56.0546875","56.0546875"
"12148736","2966","2966","2966","56.0546875","56.0546875","56.0546875"
"12152832","2967","2967","2967","56.0546875","56.0546875","56.0546875"
"12156928","2968","2968","2968","56.0546875","56.0546875","56.0546875"
"12161024","2969","2969","2969","55.999755859375","55.999755859375","55.999755859375"
"12165120","2970","2970","2970","55.859375","55.859375","55.859375"
"12169216","2971","2971","2971","55.859375","55.859375","55.859375"
"12173312","2972","2972","2972","55.859375","55.859375","55.859375"
"12177408","2973","2973","2973","55.859375","55.859375","55.859375"
"12181504","2974","2974","2974","55.859375","55.859375","55.859375"
"12185600","2975","2975","2975","55.859375","55.859375","55.859375"
"12189696","2976","2976","2976","55.859375","55.859375","55.859375"
"12193792","2977","2977","2977","55.859375","55.859375","55.859375"
"12197888","2978","2978","2978","55.859375","55.859375","55.859375"
"12201984","2979","2979","2979","55.859375","55.859375","55.859375"
"12206080","2980","2980","2980","55.859375","55.859375","55.859375"
"12210176","2981","2981","2981","55.859375","55.859375","55.859375"
"12214272","2982","2982","2982","55.859375","55.859375","55.859375"
"12218368","2983","2983","2983","55.859375","55.859375","55.859375"
"12222464","2984","2984","2984","55.859375","55.859375","55.859375"
"12226560","2985","2985","2985","55.859375","55.859375","55.859375"
"12230656","2986","2986","2986","55.859375","55.859375","55.859375"
"12234752","2987","2987","2987","55.859375","55.859375","55.859375"
"12238848","2988","2988","2988","55.859375","55.859375","55.859375"
"12242944","2989","2989","2989","55.859375","55.859375","55.859375"
"12247040","2990","2990","2990","55.859375","55.859375","55.859375"
"12251136","2991","2991","2991","55.859375","55.859375","55.859375"
"12255232","2992","2992","2992","55.859375","55.859375","55.859375"
"12259328","2993","2993","2993","55.859375","55.859375","55.859375"
"12263424","2994","2994","2994","55.859375","55.859375","55.859375"
"12267520","2995","2995","2995","55.859375","55.859375","55.859375"
"12271616","2996","2996","2996","55.859375","55.859375","55.859375"
"12275712","2997","2997","2997","55.859375","55.859375","55.859375"
"12279808","2998","2998","2998","55.859375","55.859375","55.859375"
"12283904","2999","2999","2999","55.859375","55.859375","55.859375"
"12288000","3000","3000","3000","55.859375","55.859375","55.859375"
"12292096","3001","3001","3001","55.859375","55.859375","55.859375"
"12296192","3002","3002","3002","55.859375","55.859375","55.859375"
"12300288","3003","3003","3003","55.859375","55.859375","55.859375"
"12304384","3004","3004","3004","55.859375","55.859375","55.859375"
"12308480","3005","3005","3005","55.859375","55.859375","55.859375"
"12312576","3006","3006","3006","55.859375","55.859375","55.859375"
"12316672","3007","3007","3007","55.859375","55.859375","55.859375"
"12320768","3008","3008","3008","55.859375","55.859375","55.859375"
"12324864","3009","3009","3009","55.859375","55.859375","55.859375"
"12328960","3010","3010","3010","55.859375","55.859375","55.859375"
"12333056","3011","3011","3011","55.859375","55.859375","55.859375"
"12337152","3012","3012","3012","55.859375","55.859375","55.859375"
"12341248","3013","3013","3013","55.859375","55.859375","55.859375"
"12345344","3014","3014","3014","55.859375","55.859375","55.859375"
"12349440","3015","3015","3015","55.859375","55.859375","55.859375"
"12353536","3016","3016","3016","55.859375","55.859375","55.859375"
"12357632","3017","3017","3017","55.859375","55.859375","55.859375"
"12361728","3018","3018","3018","55.859375","55.859375","55.859375"
"12365824","3019","3019","3019","55.859375","55.859375","55.859375"
"12369920","3020","3020","3020","55.859375","55.859375","55.859375"
"12374016","3021","3021","3021","55.859375","55.859375","55.859375"
"12378112","3022","3022","3022","55.859375","55.859375","55.859375"
"12382208","3023","3023","3023","55.859375","55.859375","55.859375"
"12386304","3024","3024","3024","55.859375","55.859375","55.859375"
"12390400","3025","3025","3025","55.859375","55.859375","55.859375"
"12394496","3026","3026","3026","55.859375","55.859375","55.859375"
"12398592","3027","3027","3027","55.859375","55.859375","55.859375"
"12402688","3028","3028","3028","55.859375","55.859375","55.859375"
"12406784","3029","3029","3029","55.859375","55.859375","55.859375"
"12410880","3030","3030","3030","55.859375","55.859375","55.859375"
"12414976","3031","3031","3031","55.859375","55.859375","55.859375"
"12419072","3032","3032","3032","55.859375","55.859375","55.859375"
"12423168","3033","3033","3033","55.859375","55.859375","55.859375"
"12427264","3034","3034","3034","55.859375","55.859375","55.859375"
"12431360","3035","3035","3035","55.859375","55.859375","55.859375"
"12435456","3036","3036","3036","55.859375","55.859375","55.859375"
"12439552","3037","3037","3037","55.859375","55.859375","55.859375"
"12443648","3038","3038","3038","55.859375","55.859375","55.859375"
"12447744","3039","3039","3039","55.859375","55.859375","55.859375"
"12451840","3040","3040","3040","55.859375","55.859375","55.859375"
"12455936","3041","3041","3041","55.859375","55.859375","55.859375"
"12460032","3042","3042","3042","55.859375","55.859375","55.859375"
"12464128","3043","3043","3043","55.859375","55.859375","55.859375"
"12468224","3044","3044","3044","55.859375","55.859375","55.859375"
"12472320","3045","3045","3045","55.859375","55.859375","55.859375"
"12476416","3046","3046","3046","55.859375","55.859375","55.859375"
"12480512","3047","3047","3047","55.955810546875","55.955810546875","55.955810546875"
"12484608","3048","3048","3048","56.4765625","56.4765625","56.4765625"
"12488704","3049","3049","3049","56.4765625","56.4765625","56.4765625"
"12492800","3050","3050","3050","56.4765625","56.4765625","56.4765625"
"12496896","3051","3051","3051","56.4765625","56.4765625","56.4765625"
"12500992","3052","3052","3052","56.4765625","56.4765625","56.4765625"
"12505088","3053","3053","3053","56.4765625","56.4765625","56.4765625"
"12509184","3054","3054","3054","56.4765625","56.4765625","56.4765625"
"12513280","3055","3055","3055","56.4765625","56.4765625","56.4765625"
"12517376","3056","3056","3056","56.4765625","56.4765625","56.4765625"
"12521472","3057","3057","3057","56.4765625","56.4765625","56.4765625"
"12525568","3058","3058","3058","56.4765625","56.4765625","56.4765625"
"12529664","3059","3059","3059","56.4765625","56.4765625","56.4765625"
"12533760","3060","3060","3060","56.4765625","56.4765625","56.4765625"
"12537856","3061","3061","3061","56.4765625","56.4765625","56.4765625"
"12541952","3062","3062","3062","56.4765625","56.4765625","56.4765625"
"12546048","3063","3063","3063","56.4765625","56.4765625","56.4765625"
"12550144","3064","3064","3064","56.4765625","56.4765625","56.4765625"
"12554240","3065","3065","3065","56.4765625","56.4765625","56.4765625"
"12558336","3066","3066","3066","56.4765625","56.4765625","56.4765625"
"12562432","3067","3067","3067","56.4765625","56.4765625","56.4765625"
"12566528","3068","3068","3068","56.4765625","56.4765625","56.4765625"
"12570624","3069","3069","3069","56.4765625","56.4765625","56.4765625"
"12574720","3070","3070","3070","56.4765625","56.4765625","56.4765625"
"12578816","3071","3071","3071","56.4765625","56.4765625","56.4765625"
"12582912","3072","3072","3072","56.4765625","56.4765625","56.4765625"
"12587008","3073","3073","3073","56.4765625","56.4765625","56.4765625"
"12591104","3074","3074","3074","56.4765625","56.4765625","56.4765625"
"12595200","3075","3075","3075","56.4765625","56.4765625","56.4765625"
"12599296","3076","3076","3076","56.4765625","56.4765625","56.4765625"
"12603392","3077","3077","3077","56.4765625","56.4765625","56.4765625"
"12607488","3078","3078","3078","56.4765625","56.4765625","56.4765625"
"12611584","3079","3079","3079","56.4765625","56.4765625","56.4765625"
"12615680","3080","3080","3080","56.4765625","56.4765625","56.4765625"
"12619776","3081","3081","3081","56.4765625","56.4765625","56.4765625"
"12623872","3082","3082","3082","56.4765625","56.4765625","56.4765625"
"12627968","3083","3083","3083","56.4765625","56.4765625","56.4765625"
"12632064","3084","3084","3084","56.4765625","56.4765625","56.4765625"
"12636160","3085","3085","3085","56.4765625","56.4765625","56.4765625"
"12640256","3086","3086","3086","56.4765625","56.4765625","56.4765625"
"12644352","3087","3087","3087","56.4765625","56.4765625","56.4765625"
"12648448","3088","3088","3088","56.4765625","56.4765625","56.4765625"
"12652544","3089","3089","3089","56.4765625","56.4765625","56.4765625"
"12656640","3090","3090","3090","56.4765625","56.4765625","56.4765625"
"12660736","3091","3091","3091","56.4765625","56.4765625","56.4765625"
"12664832","3092","3092","3092","56.4765625","56.4765625","56.4765625"
"12668928","3093","3093","3093","56.4765625","56.4765625","56.4765625"
"12673024","3094","3094","3094","56.4765625","56.4765625","56.4765625"
"12677120","3095","3095","3095","56.4765625","56.4765625","56.4765625"
"12681216","3096","3096","3096","56.4765625","56.4765625","56.4765625"
"12685312","3097","3097","3097","56.4765625","56.4765625","56.4765625"
"12689408","3098","3098","3098","56.4765625","56.4765625","56.4765625"
"12693504","3099","3099","3099","56.4765625","56.4765625","56.4765625"
"12697600","3100","3100","3100","56.4765625","56.4765625","56.4765625"
"12701696","3101","3101","3101","56.4765625","56.4765625","56.4765625"
"12705792","3102","3102","3102","56.4765625","56.4765625","56.4765625"
"12709888","3103","3103","3103","56.4765625","56.4765625","56.4765625"
"12713984","3104","3104","3104","56.4765625","56.4765625","56.4765625"
"12718080","3105","3105","3105","56.4765625","56.4765625","56.4765625"
"12722176","3106","3106","3106","56.4765625","56.4765625","56.4765625"
"12726272","3107","3107","3107","56.4765625","56.4765625","56.4765625"
"12730368","3108","3108","3108","56.4765625","56.4765625","56.4765625"
"12734464","3109","3109","3109","56.4765625","56.4765625","56.4765625"
"12738560","3110","3110","3110","56.4765625","56.4765625","56.4765625"
"12742656","3111","3111","3111","56.4765625","56.4765625","56.4765625"
"12746752","3112","3112","3112","56.4765625","56.4765625","56.4765625"
"12750848","3113","3113","3113","56.4765625","56.4765625","56.4765625"
"12754944","3114","3114","3114","56.4765625","56.4765625","56.4765625"
"12759040","3115","3115","3115","56.4765625","56.4765625","56.4765625"
"12763136","3116","3116","3116","56.4765625","56.4765625","56.4765625"
"12767232","3117","3117","3117","56.4765625","56.4765625","56.4765625"
"12771328","3118","3118","3118","56.4765625","56.4765625","56.4765625"
"12775424","3119","3119","3119","56.4765625","56.4765625","56.4765625"
"12779520","3120","3120","3120","56.4765625","56.4765625","56.4765625"
"12783616","3121","3121","3121","56.4765625","56.4765625","56.4765625"
"12787712","3122","3122","3122","56.4765625","56.4765625","56.4765625"
"12791808","3123","3123","3123","56.4765625","56.4765625","56.4765625"
"12795904","3124","3124","3124","56.4765625","56.4765625","56.4765625"
"12800000","3125","3125","3125","56.487548828125","56.487548828125","56.487548828125"
"12804096","3126","3126","3126","56.828125","56.828125","56.828125"
"12808192","3127","3127","3127","56.828125","56.828125","56.828125"
"12812288","3128","3128","3128","56.828125","56.828125","56.828125"
"12816384","3129","3129","3129","56.828125","56.828125","56.828125"
"12820480","3130","3130","3130","56.828125","56.828125","56.828125"
"12824576","3131","3131","3131","56.828125","56.828125","56.828125"
"12828672","3132","3132","3132","56.828125","56.828125","56.828125"
"12832768","3133","3133","3133","56.828125","56.828125","56.828125"
"12836864","3134","3134","3134","56.828125","56.828125","56.828125"
"12840960","3135","3135","3135","56.828125","56.828125","56.828125"
"12845056","3136","3136","3136","56.828125","56.828125","56.828125"
"12849152","3137","3137","3137","56.828125","56.828125","56.828125"
"12853248","3138","3138","3138","56.828125","56.828125","56.828125"
"12857344","3139","3139","3139","56.828125","56.828125","56.828125"
"12861440","3140","3140","3140","56.828125","56.828125","56.828125"
"12865536","3141","3141","3141","56.828125","56.828125","56.828125"
"12869632","3142","3142","3142","56.828125","56.828125","56.828125"
"12873728","3143","3143","3143","56.828125","56.828125","56.828125"
"12877824","3144","3144","3144","56.828125","56.828125","56.828125"
"12881920","3145","3145","3145","56.828125","56.828125","56.828125"
"12886016","3146","3146","3146","56.828125","56.828125","56.828125"
"12890112","3147","3147","3147","56.828125","56.828125","56.828125"
"12894208","3148","3148","3148","56.828125","56.828125","56.828125"
"12898304","3149","3149","3149","56.828125","56.828125","56.828125"
"12902400","3150","3150","3150","56.828125","56.828125","56.828125"
"12906496","3151","3151","3151","56.828125","56.828125","56.828125"
"12910592","3152","3152","3152","56.828125","56.828125","56.828125"
"12914688","3153","3153","3153","56.828125","56.828125","56.828125"
"12918784","3154","3154","3154","56.828125","56.828125","56.828125"
"12922880","3155","3155","3155","56.828125","56.828125","56.828125"
"12926976","3156","3156","3156","56.828125","56.828125","56.828125"
"12931072","3157","3157","3157","56.828125","56.828125","56.828125"
"12935168","3158","3158","3158","56.828125","56.828125","56.828125"
"12939264","3159","3159","3159","56.828125","56.828125","56.828125"
"12943360","3160","3160","3160","56.828125","56.828125","56.828125"
"12947456","3161","3161","3161","56.828125","56.828125","56.828125"
"12951552","3162","3162","3162","56.828125","56.828125","56.828125"
"12955648","3163","3163","3163","56.828125","56.828125","56.828125"
"12959744","3164","3164","3164","56.828125","56.828125","56.828125"
"12963840","3165","3165","3165","56.828125","56.828125","56.828125"
"12967936","3166","3166","3166","56.828125","56.828125","56.828125"
"12972032","3167","3167","3167","56.828125","56.828125","56.828125"
"12976128","3168","3168","3168","56.828125","56.828125","56.828125"
"12980224","3169","3169","3169","56.828125","56.828125","56.828125"
"12984320","3170","3170","3170","56.828125","56.828125","56.828125"
"12988416","3171","3171","3171","56.828125","56.828125","56.828125"
"12992512","3172","3172","3172","56.828125","56.828125","56.828125"
"12996608","3173","3173","3173","56.828125","56.828125","56.828125"
"13000704","3174","3174","3174","56.828125","56.828125","56.828125"
"13004800","3175","3175","3175","56.828125","56.828125","56.828125"
"13008896","3176","3176","3176","56.828125","56.828125","56.828125"
"13012992","3177","3177","3177","56.828125","56.828125","56.828125"
"13017088","3178","3178","3178","56.828125","56.828125","56.828125"
"13021184","3179","3179","3179","56.828125","56.828125","56.828125"
"13025280","3180","3180","3180","56.828125","56.828125","56.828125"
"13029376","3181","3181","3181","56.828125","56.828125","56.828125"
"13033472","3182","3182","3182","56.828125","56.828125","56.828125"
"13037568","3183","3183","3183","56.828125","56.828125","56.828125"
"13041664","3184","3184","3184","56.828125","56.828125","56.828125"
"13045760","3185","3185","3185","56.828125","56.828125","56.828125"
"13049856","3186","3186","3186","56.828125","56.828125","56.828125"
"13053952","3187","3187","3187","56.828125","56.828125","56.828125"
"13058048","3188","3188","3188","56.828125","56.828125","56.828125"
"13062144","3189","3189","3189","56.828125","56.828125","56.828125"
"13066240","3190","3190","3190","56.828125","56.828125","56.828125"
"13070336","3191","3191","3191","56.828125","56.828125","56.828125"
"13074432","3192","3192","3192","56.828125","56.828125","56.828125"
"13078528","3193","3193","3193","56.828125","56.828125","56.828125"
"13082624","3194","3194","3194","56.828125","56.828125","56.828125"
"13086720","3195","3195","3195","56.828125","56.828125","56.828125"
"13090816","3196","3196","3196","56.828125","56.828125","56.828125"
"13094912","3197","3197","3197","56.828125","56.828125","56.828125"
"13099008","3198","3198","3198","56.828125","56.828125","56.828125"
"13103104","3199","3199","3199","56.828125","56.828125","56.828125"
"13107200","3200","3200","3200","56.828125","56.828125","56.828125"
"13111296","3201","3201","3201","56.828125","56.828125","56.828125"
"13115392","3202","3202","3202","56.828125","56.828125","56.828125"
"13119488","3203","3203","3203","56.828125","56.828125","56.828125"
"13123584","3204","3204","3204","56.396240234375","56.396240234375","56.396240234375"
"13127680","3205","3205","3205","56.3515625","56.3515625","56.3515625"
"13131776","3206","3206","3206","56.3515625","56.3515625","56.3515625"
"13135872","3207","3207","3207","56.3515625","56.3515625","56.3515625"
"13139968","3208","3208","3208","56.3515625","56.3515625","56.3515625"
"13144064","3209","3209","3209","56.3515625","56.3515625","56.3515625"
"13148160","3210","3210","3210","56.3515625","56.3515625","56.3515625"
"13152256","3211","3211","3211","56.3515625","56.3515625","56.3515625"
"13156352","3212","3212","3212","56.3515625","56.3515625","56.3515625"
"13160448","3213","3213","3213","56.3515625","56.3515625","56.3515625"
"13164544","3214","3214","3214","56.3515625","56.3515625","56.3515625"
"13168640","3215","3215","3215","56.3515625","56.3515625","56.3515625"
"13172736","3216","3216","3216","56.3515625","56.3515625","56.3515625"
"13176832","3217","3217","3217","56.3515625","56.3515625","56.3515625"
"13180928","3218","3218","3218","56.3515625","56.3515625","56.3515625"
"13185024","3219","3219","3219","56.3515625","56.3515625","56.3515625"
"13189120","3220","3220","3220","56.3515625","56.3515625","56.3515625"
"13193216","3221","3221","3221","56.3515625","56.3515625","56.3515625"
"13197312","3222","3222","3222","56.3515625","56.3515625","56.3515625"
"13201408","3223","3223","3223","56.3515625","56.3515625","56.3515625"
"13205504","3224","3224","3224","56.3515625","56.3515625","56.3515625"
"13209600","3225","3225","3225","56.3515625","56.3515625","56.3515625"
"13213696","3226","3226","3226","56.3515625","56.3515625","56.3515625"
"13217792","3227","3227","3227","56.3515625","56.3515625","56.3515625"
"13221888","3228","3228","3228","56.3515625","56.3515625","56.3515625"
"13225984","3229","3229","3229","56.3515625","56.3515625","56.3515625"
"13230080","3230","3230","3230","56.3515625","56.3515625","56.3515625"
"13234176","3231","3231","3231","56.3515625","56.3515625","56.3515625"
"13238272","3232","3232","3232","56.3515625","56.3515625","56.3515625"
"13242368","3233","3233","3233","56.3515625","56.3515625","56.3515625"
"13246464","3234","3234","3234","56.3515625","56.3515625","56.3515625"
"13250560","3235","3235","3235","56.3515625","56.3515625","56.3515625"
"13254656","3236","3236","3236","56.3515625","56.3515625","56.3515625"
"13258752","3237","3237","3237","56.3515625","56.3515625","56.3515625"
