"env_step","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"11730944","2864","2864","2864","53.5703125","53.5703125","53.5703125"
"11735040","2865","2865","2865","53.5703125","53.5703125","53.5703125"
"11739136","2866","2866","2866","53.5703125","53.5703125","53.5703125"
"11743232","2867","2867","2867","53.5703125","53.5703125","53.5703125"
"11747328","2868","2868","2868","53.5703125","53.5703125","53.5703125"
"11751424","2869","2869","2869","53.5703125","53.5703125","53.5703125"
"11755520","2870","2870","2870","53.5703125","53.5703125","53.5703125"
"11759616","2871","2871","2871","53.5703125","53.5703125","53.5703125"
"11763712","2872","2872","2872","53.5703125","53.5703125","53.5703125"
"11767808","2873","2873","2873","53.5703125","53.5703125","53.5703125"
"11771904","2874","2874","2874","53.5703125","53.5703125","53.5703125"
"11776000","2875","2875","2875","53.5703125","53.5703125","53.5703125"
"11780096","2876","2876","2876","53.5703125","53.5703125","53.5703125"
"11784192","2877","2877","2877","53.5703125","53.5703125","53.5703125"
"11788288","2878","2878","2878","53.5703125","53.5703125","53.5703125"
"11792384","2879","2879","2879","53.5703125","53.5703125","53.5703125"
"11796480","2880","2880","2880","53.5703125","53.5703125","53.5703125"
"11800576","2881","2881","2881","53.5703125","53.5703125","53.5703125"
"11804672","2882","2882","2882","53.5703125","53.5703125","53.5703125"
"11808768","2883","2883","2883","53.5703125","53.5703125","53.5703125"
"11812864","2884","2884","2884","53.5703125","53.5703125","53.5703125"
"11816960","2885","2885","2885","53.5703125","53.5703125","53.5703125"
"11821056","2886","2886","2886","53.5703125","53.5703125","53.5703125"
"11825152","2887","2887","2887","53.5703125","53.5703125","53.5703125"
"11829248","2888","2888","2888","53.5703125","53.5703125","53.5703125"
"11833344","2889","2889","2889","53.5703125","53.5703125","53.5703125"
"11837440","2890","2890","2890","53.5703125","53.5703125","53.5703125"
"11841536","2891","2891","2891","53.751220703125","53.751220703125","53.751220703125"
"11845632","2892","2892","2892","54.015625","54.015625","54.015625"
"11849728","2893","2893","2893","54.015625","54.015625","54.015625"
"11853824","2894","2894","2894","54.015625","54.015625","54.015625"
"11857920","2895","2895","2895","54.015625","54.015625","54.015625"
"11862016","2896","2896","2896","54.015625","54.015625","54.015625"
"11866112","2897","2897","2897","54.015625","54.015625","54.015625"
"11870208","2898","2898","2898","54.015625","54.015625","54.015625"
"11874304","2899","2899","2899","54.015625","54.015625","54.015625"
"11878400","2900","2900","2900","54.015625","54.015625","54.015625"
"11882496","2901","2901","2901","54.015625","54.015625","54.015625"
"11886592","2902","2902","2902","54.015625","54.015625","54.015625"
"11890688","2903","2903","2903","54.015625","54.015625","54.015625"
"11894784","2904","2904","2904","54.015625","54.015625","54.015625"
"11898880","2905","2905","2905","54.015625","54.015625","54.015625"
"11902976","2906","2906","2906","54.015625","54.015625","54.015625"
"11907072","2907","2907","2907","54.015625","54.015625","54.015625"
"11911168","2908","2908","2908","54.015625","54.015625","54.015625"
"11915264","2909","2909","2909","54.015625","54.015625","54.015625"
"11919360","2910","2910","2910","54.015625","54.015625","54.015625"
"11923456","2911","2911","2911","54.015625","54.015625","54.015625"
"11927552","2912","2912","2912","54.015625","54.015625","54.015625"
"11931648","2913","2913","2913","54.015625","54.015625","54.015625"
"11935744","2914","2914","2914","54.015625","54.015625","54.015625"
"11939840","2915","2915","2915","54.015625","54.015625","54.015625"
"11943936","2916","2916","2916","54.015625","54.015625","54.015625"
"11948032","2917","2917","2917","54.015625","54.015625","54.015625"
"11952128","2918","2918","2918","54.015625","54.015625","54.015625"
"11956224","2919","2919","2919","54.015625","54.015625","54.015625"
"11960320","2920","2920","2920","54.015625","54.015625","54.015625"
"11964416","2921","2921","2921","54.015625","54.015625","54.015625"
"11968512","2922","2922","2922","54.015625","54.015625","54.015625"
"11972608","2923","2923","2923","54.015625","54.015625","54.015625"
"11976704","2924","2924","2924","54.015625","54.015625","54.015625"
"11980800","2925","2925","2925","54.015625","54.015625","54.015625"
"11984896","2926","2926","2926","54.015625","54.015625","54.015625"
"11988992","2927","2927","2927","54.015625","54.015625","54.015625"
"11993088","2928","2928","2928","54.015625","54.015625","54.015625"
"11997184","2929","2929","2929","54.015625","54.015625","54.015625"
"12001280","2930","2930","2930","54.015625","54.015625","54.015625"
"12005376","2931","2931","2931","54.015625","54.015625","54.015625"
"12009472","2932","2932","2932","54.015625","54.015625","54.015625"
"12013568","2933","2933","2933","54.015625","54.015625","54.015625"
"12017664","2934","2934","2934","54.015625","54.015625","54.015625"
"12021760","2935","2935","2935","54.015625","54.015625","54.015625"
"12025856","2936","2936","2936","54.015625","54.015625","54.015625"
"12029952","2937","2937","2937","54.015625","54.015625","54.015625"
"12034048","2938","2938","2938","54.015625","54.015625","54.015625"
"12038144","2939","2939","2939","54.015625","54.015625","54.015625"
"12042240","2940","2940","2940","54.015625","54.015625","54.015625"
"12046336","2941","2941","2941","54.015625","54.015625","54.015625"
"12050432","2942","2942","2942","54.015625","54.015625","54.015625"
"12054528","2943","2943","2943","54.015625","54.015625","54.015625"
"12058624","2944","2944","2944","54.015625","54.015625","54.015625"
"12062720","2945","2945","2945","54.015625","54.015625","54.015625"
"12066816","2946","2946","2946","54.015625","54.015625","54.015625"
"12070912","2947","2947","2947","54.015625","54.015625","54.015625"
"12075008","2948","2948","2948","54.015625","54.015625","54.015625"
"12079104","2949","2949","2949","54.015625","54.015625","54.015625"
"12083200","2950","2950","2950","54.015625","54.015625","54.015625"
"12087296","2951","2951","2951","54.015625","54.015625","54.015625"
"12091392","2952","2952","2952","54.015625","54.015625","54.015625"
"12095488","2953","2953","2953","54.015625","54.015625","54.015625"
"12099584","2954","2954","2954","54.015625","54.015625","54.015625"
"12103680","2955","2955","2955","54.015625","54.015625","54.015625"
"12107776","2956","2956","2956","54.015625","54.015625","54.015625"
"12111872","2957","2957","2957","54.015625","54.015625","54.015625"
"12115968","2958","2958","2958","54.015625","54.015625","54.015625"
"12120064","2959","2959","2959","54.015625","54.015625","54.015625"
"12124160","2960","2960","2960","54.015625","54.015625","54.015625"
"12128256","2961","2961","2961","54.015625","54.015625","54.015625"
"12132352","2962","2962","2962","54.015625","54.015625","54.015625"
"12136448","2963","2963","2963","54.015625","54.015625","54.015625"
"12140544","2964","2964","2964","54.015625","54.015625","54.015625"
"12144640","2965","2965","2965","54.015625","54.015625","54.015625"
"12148736","2966","2966","2966","54.015625","54.015625","54.015625"
"12152832","2967","2967","2967","54.015625","54.015625","54.015625"
"12156928","2968","2968","2968","54.015625","54.015625","54.015625"
"12161024","2969","2969","2969","54.505615234375","54.505615234375","54.505615234375"
"12165120","2970","2970","2970","55.7578125","55.7578125","55.7578125"
"12169216","2971","2971","2971","55.7578125","55.7578125","55.7578125"
"12173312","2972","2972","2972","55.7578125","55.7578125","55.7578125"
"12177408","2973","2973","2973","55.7578125","55.7578125","55.7578125"
"12181504","2974","2974","2974","55.7578125","55.7578125","55.7578125"
"12185600","2975","2975","2975","55.7578125","55.7578125","55.7578125"
"12189696","2976","2976","2976","55.7578125","55.7578125","55.7578125"
"12193792","2977","2977","2977","55.7578125","55.7578125","55.7578125"
"12197888","2978","2978","2978","55.7578125","55.7578125","55.7578125"
"12201984","2979","2979","2979","55.7578125","55.7578125","55.7578125"
"12206080","2980","2980","2980","55.7578125","55.7578125","55.7578125"
"12210176","2981","2981","2981","55.7578125","55.7578125","55.7578125"
"12214272","2982","2982","2982","55.7578125","55.7578125","55.7578125"
"12218368","2983","2983","2983","55.7578125","55.7578125","55.7578125"
"12222464","2984","2984","2984","55.7578125","55.7578125","55.7578125"
"12226560","2985","2985","2985","55.7578125","55.7578125","55.7578125"
"12230656","2986","2986","2986","55.7578125","55.7578125","55.7578125"
"12234752","2987","2987","2987","55.7578125","55.7578125","55.7578125"
"12238848","2988","2988","2988","55.7578125","55.7578125","55.7578125"
"12242944","2989","2989","2989","55.7578125","55.7578125","55.7578125"
"12247040","2990","2990","2990","55.7578125","55.7578125","55.7578125"
"12251136","2991","2991","2991","55.7578125","55.7578125","55.7578125"
"12255232","2992","2992","2992","55.7578125","55.7578125","55.7578125"
"12259328","2993","2993","2993","55.7578125","55.7578125","55.7578125"
"12263424","2994","2994","2994","55.7578125","55.7578125","55.7578125"
"12267520","2995","2995","2995","55.7578125","55.7578125","55.7578125"
"12271616","2996","2996","2996","55.7578125","55.7578125","55.7578125"
"12275712","2997","2997","2997","55.7578125","55.7578125","55.7578125"
"12279808","2998","2998","2998","55.7578125","55.7578125","55.7578125"
"12283904","2999","2999","2999","55.7578125","55.7578125","55.7578125"
"12288000","3000","3000","3000","55.7578125","55.7578125","55.7578125"
"12292096","3001","3001","3001","55.7578125","55.7578125","55.7578125"
"12296192","3002","3002","3002","55.7578125","55.7578125","55.7578125"
"12300288","3003","3003","3003","55.7578125","55.7578125","55.7578125"
"12304384","3004","3004","3004","55.7578125","55.7578125","55.7578125"
"12308480","3005","3005","3005","55.7578125","55.7578125","55.7578125"
"12312576","3006","3006","3006","55.7578125","55.7578125","55.7578125"
"12316672","3007","3007","3007","55.7578125","55.7578125","55.7578125"
"12320768","3008","3008","3008","55.7578125","55.7578125","55.7578125"
"12324864","3009","3009","3009","55.7578125","55.7578125","55.7578125"
"12328960","3010","3010","3010","55.7578125","55.7578125","55.7578125"
"12333056","3011","3011","3011","55.7578125","55.7578125","55.7578125"
"12337152","3012","3012","3012","55.7578125","55.7578125","55.7578125"
"12341248","3013","3013","3013","55.7578125","55.7578125","55.7578125"
"12345344","3014","3014","3014","55.7578125","55.7578125","55.7578125"
"12349440","3015","3015","3015","55.7578125","55.7578125","55.7578125"
"12353536","3016","3016","3016","55.7578125","55.7578125","55.7578125"
"12357632","3017","3017","3017","55.7578125","55.7578125","55.7578125"
"12361728","3018","3018","3018","55.7578125","55.7578125","55.7578125"
"12365824","3019","3019","3019","55.7578125","55.7578125","55.7578125"
"12369920","3020","3020","3020","55.7578125","55.7578125","55.7578125"
"12374016","3021","3021","3021","55.7578125","55.7578125","55.7578125"
"12378112","3022","3022","3022","55.7578125","55.7578125","55.7578125"
"12382208","3023","3023","3023","55.7578125","55.7578125","55.7578125"
"12386304","3024","3024","3024","55.7578125","55.7578125","55.7578125"
"12390400","3025","3025","3025","55.7578125","55.7578125","55.7578125"
"12394496","3026","3026","3026","55.7578125","55.7578125","55.7578125"
"12398592","3027","3027","3027","55.7578125","55.7578125","55.7578125"
"12402688","3028","3028","3028","55.7578125","55.7578125","55.7578125"
"12406784","3029","3029","3029","55.7578125","55.7578125","55.7578125"
"12410880","3030","3030","3030","55.7578125","55.7578125","55.7578125"
"12414976","3031","3031","3031","55.7578125","55.7578125","55.7578125"
"12419072","3032","3032","3032","55.7578125","55.7578125","55.7578125"
"12423168","3033","3033","3033","55.7578125","55.7578125","55.7578125"
"12427264","3034","3034","3034","55.7578125","55.7578125","55.7578125"
"12431360","3035","3035","3035","55.7578125","55.7578125","55.7578125"
"12435456","3036","3036","3036","55.7578125","55.7578125","55.7578125"
"12439552","3037","3037","3037","55.7578125","55.7578125","55.7578125"
"12443648","3038","3038","3038","55.7578125","55.7578125","55.7578125"
"12447744","3039","3039","3039","55.7578125","55.7578125","55.7578125"
"12451840","3040","3040","3040","55.7578125","55.7578125","55.7578125"
"12455936","3041","3041","3041","55.7578125","55.7578125","55.7578125"
"12460032","3042","3042","3042","55.7578125","55.7578125","55.7578125"
"12464128","3043","3043","3043","55.7578125","55.7578125","55.7578125"
"12468224","3044","3044","3044","55.7578125","55.7578125","55.7578125"
"12472320","3045","3045","3045","55.7578125","55.7578125","55.7578125"
"12476416","3046","3046","3046","55.7578125","55.7578125","55.7578125"
"12480512","3047","3047","3047","55.702880859375","55.702880859375","55.702880859375"
"12484608","3048","3048","3048","55.40625","55.40625","55.40625"
"12488704","3049","3049","3049","55.40625","55.40625","55.40625"
"12492800","3050","3050","3050","55.40625","55.40625","55.40625"
"12496896","3051","3051","3051","55.40625","55.40625","55.40625"
"12500992","3052","3052","3052","55.40625","55.40625","55.40625"
"12505088","3053","3053","3053","55.40625","55.40625","55.40625"
"12509184","3054","3054","3054","55.40625","55.40625","55.40625"
"12513280","3055","3055","3055","55.40625","55.40625","55.40625"
"12517376","3056","3056","3056","55.40625","55.40625","55.40625"
"12521472","3057","3057","3057","55.40625","55.40625","55.40625"
"12525568","3058","3058","3058","55.40625","55.40625","55.40625"
"12529664","3059","3059","3059","55.40625","55.40625","55.40625"
"12533760","3060","3060","3060","55.40625","55.40625","55.40625"
"12537856","3061","3061","3061","55.40625","55.40625","55.40625"
"12541952","3062","3062","3062","55.40625","55.40625","55.40625"
"12546048","3063","3063","3063","55.40625","55.40625","55.40625"
"12550144","3064","3064","3064","55.40625","55.40625","55.40625"
"12554240","3065","3065","3065","55.40625","55.40625","55.40625"
"12558336","3066","3066","3066","55.40625","55.40625","55.40625"
"12562432","3067","3067","3067","55.40625","55.40625","55.40625"
"12566528","3068","3068","3068","55.40625","55.40625","55.40625"
"12570624","3069","3069","3069","55.40625","55.40625","55.40625"
"12574720","3070","3070","3070","55.40625","55.40625","55.40625"
"12578816","3071","3071","3071","55.40625","55.40625","55.40625"
"12582912","3072","3072","3072","55.40625","55.40625","55.40625"
"12587008","3073","3073","3073","55.40625","55.40625","55.40625"
"12591104","3074","3074","3074","55.40625","55.40625","55.40625"
"12595200","3075","3075","3075","55.40625","55.40625","55.40625"
"12599296","3076","3076","3076","55.40625","55.40625","55.40625"
"12603392","3077","3077","3077","55.40625","55.40625","55.40625"
"12607488","3078","3078","3078","55.40625","55.40625","55.40625"
"12611584","3079","3079","3079","55.40625","55.40625","55.40625"
"12615680","3080","3080","3080","55.40625","55.40625","55.40625"
"12619776","3081","3081","3081","55.40625","55.40625","55.40625"
"12623872","3082","3082","3082","55.40625","55.40625","55.40625"
"12627968","3083","3083","3083","55.40625","55.40625","55.40625"
"12632064","3084","3084","3084","55.40625","55.40625","55.40625"
"12636160","3085","3085","3085","55.40625","55.40625","55.40625"
"12640256","3086","3086","3086","55.40625","55.40625","55.40625"
"12644352","3087","3087","3087","55.40625","55.40625","55.40625"
"12648448","3088","3088","3088","55.40625","55.40625","55.40625"
"12652544","3089","3089","3089","55.40625","55.40625","55.40625"
"12656640","3090","3090","3090","55.40625","55.40625","55.40625"
"12660736","3091","3091","3091","55.40625","55.40625","55.40625"
"12664832","3092","3092","3092","55.40625","55.40625","55.40625"
"12668928","3093","3093","3093","55.40625","55.40625","55.40625"
"12673024","3094","3094","3094","55.40625","55.40625","55.40625"
"12677120","3095","3095","3095","55.40625","55.40625","55.40625"
"12681216","3096","3096","3096","55.40625","55.40625","55.40625"
"12685312","3097","3097","3097","55.40625","55.40625","55.40625"
"12689408","3098","3098","3098","55.40625","55.40625","55.40625"
"12693504","3099","3099","3099","55.40625","55.40625","55.40625"
"12697600","3100","3100","3100","55.40625","55.40625","55.40625"
"12701696","3101","3101","3101","55.40625","55.40625","55.40625"
"12705792","3102","3102","3102","55.40625","55.40625","55.40625"
"12709888","3103","3103","3103","55.40625","55.40625","55.40625"
"12713984","3104","3104","3104","55.40625","55.40625","55.40625"
"12718080","3105","3105","3105","55.40625","55.40625","55.40625"
"12722176","3106","3106","3106","55.40625","55.40625","55.40625"
"12726272","3107","3107","3107","55.40625","55.40625","55.40625"
"12730368","3108","3108","3108","55.40625","55.40625","55.40625"
"12734464","3109","3109","3109","55.40625","55.40625","55.40625"
"12738560","3110","3110","3110","55.40625","55.40625","55.40625"
"12742656","3111","3111","3111","55.40625","55.40625","55.40625"
"12746752","3112","3112","3112","55.40625","55.40625","55.40625"
"12750848","3113","3113","3113","55.40625","55.40625","55.40625"
"12754944","3114","3114","3114","55.40625","55.40625","55.40625"
"12759040","3115","3115","3115","55.40625","55.40625","55.40625"
"12763136","3116","3116","3116","55.40625","55.40625","55.40625"
"12767232","3117","3117","3117","55.40625","55.40625","55.40625"
"12771328","3118","3118","3118","55.40625","55.40625","55.40625"
"12775424","3119","3119","3119","55.40625","55.40625","55.40625"
"12779520","3120","3120","3120","55.40625","55.40625","55.40625"
"12783616","3121","3121","3121","55.40625","55.40625","55.40625"
"12787712","3122","3122","3122","55.40625","55.40625","55.40625"
"12791808","3123","3123","3123","55.40625","55.40625","55.40625"
"12795904","3124","3124","3124","55.40625","55.40625","55.40625"
"12800000","3125","3125","3125","55.42333984375","55.42333984375","55.42333984375"
"12804096","3126","3126","3126","55.953125","55.953125","55.953125"
"12808192","3127","3127","3127","55.953125","55.953125","55.953125"
"12812288","3128","3128","3128","55.953125","55.953125","55.953125"
"12816384","3129","3129","3129","55.953125","55.953125","55.953125"
"12820480","3130","3130","3130","55.953125","55.953125","55.953125"
"12824576","3131","3131","3131","55.953125","55.953125","55.953125"
"12828672","3132","3132","3132","55.953125","55.953125","55.953125"
"12832768","3133","3133","3133","55.953125","55.953125","55.953125"
"12836864","3134","3134","3134","55.953125","55.953125","55.953125"
"12840960","3135","3135","3135","55.953125","55.953125","55.953125"
"12845056","3136","3136","3136","55.953125","55.953125","55.953125"
"12849152","3137","3137","3137","55.953125","55.953125","55.953125"
"12853248","3138","3138","3138","55.953125","55.953125","55.953125"
"12857344","3139","3139","3139","55.953125","55.953125","55.953125"
"12861440","3140","3140","3140","55.953125","55.953125","55.953125"
"12865536","3141","3141","3141","55.953125","55.953125","55.953125"
"12869632","3142","3142","3142","55.953125","55.953125","55.953125"
"12873728","3143","3143","3143","55.953125","55.953125","55.953125"
"12877824","3144","3144","3144","55.953125","55.953125","55.953125"
"12881920","3145","3145","3145","55.953125","55.953125","55.953125"
"12886016","3146","3146","3146","55.953125","55.953125","55.953125"
"12890112","3147","3147","3147","55.953125","55.953125","55.953125"
"12894208","3148","3148","3148","55.953125","55.953125","55.953125"
"12898304","3149","3149","3149","55.953125","55.953125","55.953125"
"12902400","3150","3150","3150","55.953125","55.953125","55.953125"
"12906496","3151","3151","3151","55.953125","55.953125","55.953125"
"12910592","3152","3152","3152","55.953125","55.953125","55.953125"
"12914688","3153","3153","3153","55.953125","55.953125","55.953125"
"12918784","3154","3154","3154","55.953125","55.953125","55.953125"
"12922880","3155","3155","3155","55.953125","55.953125","55.953125"
"12926976","3156","3156","3156","55.953125","55.953125","55.953125"
"12931072","3157","3157","3157","55.953125","55.953125","55.953125"
"12935168","3158","3158","3158","55.953125","55.953125","55.953125"
"12939264","3159","3159","3159","55.953125","55.953125","55.953125"
"12943360","3160","3160","3160","55.953125","55.953125","55.953125"
"12947456","3161","3161","3161","55.953125","55.953125","55.953125"
"12951552","3162","3162","3162","55.953125","55.953125","55.953125"
"12955648","3163","3163","3163","55.953125","55.953125","55.953125"
"12959744","3164","3164","3164","55.953125","55.953125","55.953125"
"12963840","3165","3165","3165","55.953125","55.953125","55.953125"
"12967936","3166","3166","3166","55.953125","55.953125","55.953125"
"12972032","3167","3167","3167","55.953125","55.953125","55.953125"
"12976128","3168","3168","3168","55.953125","55.953125","55.953125"
"12980224","3169","3169","3169","55.953125","55.953125","55.953125"
"12984320","3170","3170","3170","55.953125","55.953125","55.953125"
"12988416","3171","3171","3171","55.953125","55.953125","55.953125"
"12992512","3172","3172","3172","55.953125","55.953125","55.953125"
"12996608","3173","3173","3173","55.953125","55.953125","55.953125"
"13000704","3174","3174","3174","55.953125","55.953125","55.953125"
"13004800","3175","3175","3175","55.953125","55.953125","55.953125"
"13008896","3176","3176","3176","55.953125","55.953125","55.953125"
"13012992","3177","3177","3177","55.953125","55.953125","55.953125"
"13017088","3178","3178","3178","55.953125","55.953125","55.953125"
"13021184","3179","3179","3179","55.953125","55.953125","55.953125"
"13025280","3180","3180","3180","55.953125","55.953125","55.953125"
"13029376","3181","3181","3181","55.953125","55.953125","55.953125"
"13033472","3182","3182","3182","55.953125","55.953125","55.953125"
"13037568","3183","3183","3183","55.953125","55.953125","55.953125"
"13041664","3184","3184","3184","55.953125","55.953125","55.953125"
"13045760","3185","3185","3185","55.953125","55.953125","55.953125"
"13049856","3186","3186","3186","55.953125","55.953125","55.953125"
"13053952","3187","3187","3187","55.953125","55.953125","55.953125"
"13058048","3188","3188","3188","55.953125","55.953125","55.953125"
"13062144","3189","3189","3189","55.953125","55.953125","55.953125"
"13066240","3190","3190","3190","55.953125","55.953125","55.953125"
"13070336","3191","3191","3191","55.953125","55.953125","55.953125"
"13074432","3192","3192","3192","55.953125","55.953125","55.953125"
"13078528","3193","3193","3193","55.953125","55.953125","55.953125"
"13082624","3194","3194","3194","55.953125","55.953125","55.953125"
"13086720","3195","3195","3195","55.953125","55.953125","55.953125"
"13090816","3196","3196","3196","55.953125","55.953125","55.953125"
"13094912","3197","3197","3197","55.953125","55.953125","55.953125"
"13099008","3198","3198","3198","55.953125","55.953125","55.953125"
"13103104","3199","3199","3199","55.953125","55.953125","55.953125"
"13107200","3200","3200","3200","55.953125","55.953125","55.953125"
"13111296","3201","3201","3201","55.953125","55.953125","55.953125"
"13115392","3202","3202","3202","55.953125","55.953125","55.953125"
"13119488","3203","3203","3203","55.953125","55.953125","55.953125"
"13123584","3204","3204","3204","55.464599609375","55.464599609375","55.464599609375"
"13127680","3205","3205","3205","55.4140625","55.4140625","55.4140625"
"13131776","3206","3206","3206","55.4140625","55.4140625","55.4140625"
"13135872","3207","3207","3207","55.4140625","55.4140625","55.4140625"
"13139968","3208","3208","3208","55.4140625","55.4140625","55.4140625"
"13144064","3209","3209","3209","55.4140625","55.4140625","55.4140625"
"13148160","3210","3210","3210","55.4140625","55.4140625","55.4140625"
"13152256","3211","3211","3211","55.4140625","55.4140625","55.4140625"
"13156352","3212","3212","3212","55.4140625","55.4140625","55.4140625"
"13160448","3213","3213","3213","55.4140625","55.4140625","55.4140625"
"13164544","3214","3214","3214","55.4140625","55.4140625","55.4140625"
"13168640","3215","3215","3215","55.4140625","55.4140625","55.4140625"
"13172736","3216","3216","3216","55.4140625","55.4140625","55.4140625"
"13176832","3217","3217","3217","55.4140625","55.4140625","55.4140625"
"13180928","3218","3218","3218","55.4140625","55.4140625","55.4140625"
"13185024","3219","3219","3219","55.4140625","55.4140625","55.4140625"
"13189120","3220","3220","3220","55.4140625","55.4140625","55.4140625"
"13193216","3221","3221","3221","55.4140625","55.4140625","55.4140625"
"13197312","3222","3222","3222","55.4140625","55.4140625","55.4140625"
"13201408","3223","3223","3223","55.4140625","55.4140625","55.4140625"
"13205504","3224","3224","3224","55.4140625","55.4140625","55.4140625"
"13209600","3225","3225","3225","55.4140625","55.4140625","55.4140625"
"13213696","3226","3226","3226","55.4140625","55.4140625","55.4140625"
"13217792","3227","3227","3227","55.4140625","55.4140625","55.4140625"
"13221888","3228","3228","3228","55.4140625","55.4140625","55.4140625"
"13225984","3229","3229","3229","55.4140625","55.4140625","55.4140625"
"13230080","3230","3230","3230","55.4140625","55.4140625","55.4140625"
"13234176","3231","3231","3231","55.4140625","55.4140625","55.4140625"
"13238272","3232","3232","3232","55.4140625","55.4140625","55.4140625"
"13242368","3233","3233","3233","55.4140625","55.4140625","55.4140625"
"13246464","3234","3234","3234","55.4140625","55.4140625","55.4140625"
"13250560","3235","3235","3235","55.4140625","55.4140625","55.4140625"
"13254656","3236","3236","3236","55.4140625","55.4140625","55.4140625"
"13258752","3237","3237","3237","55.4140625","55.4140625","55.4140625"
"13262848","3238","3238","3238","55.4140625","55.4140625","55.4140625"
"13266944","3239","3239","3239","55.4140625","55.4140625","55.4140625"
"13271040","3240","3240","3240","55.4140625","55.4140625","55.4140625"
"13275136","3241","3241","3241","55.4140625","55.4140625","55.4140625"
"13279232","3242","3242","3242","55.4140625","55.4140625","55.4140625"
"13283328","3243","3243","3243","55.4140625","55.4140625","55.4140625"
"13287424","3244","3244","3244","55.4140625","55.4140625","55.4140625"
"13291520","3245","3245","3245","55.4140625","55.4140625","55.4140625"
"13295616","3246","3246","3246","55.4140625","55.4140625","55.4140625"
"13299712","3247","3247","3247","55.4140625","55.4140625","55.4140625"
"13303808","3248","3248","3248","55.4140625","55.4140625","55.4140625"
"13307904","3249","3249","3249","55.4140625","55.4140625","55.4140625"
"13312000","3250","3250","3250","55.4140625","55.4140625","55.4140625"
"13316096","3251","3251","3251","55.4140625","55.4140625","55.4140625"
"13320192","3252","3252","3252","55.4140625","55.4140625","55.4140625"
"13324288","3253","3253","3253","55.4140625","55.4140625","55.4140625"
"13328384","3254","3254","3254","55.4140625","55.4140625","55.4140625"
"13332480","3255","3255","3255","55.4140625","55.4140625","55.4140625"
"13336576","3256","3256","3256","55.4140625","55.4140625","55.4140625"
"13340672","3257","3257","3257","55.4140625","55.4140625","55.4140625"
"13344768","3258","3258","3258","55.4140625","55.4140625","55.4140625"
"13348864","3259","3259","3259","55.4140625","55.4140625","55.4140625"
"13352960","3260","3260","3260","55.4140625","55.4140625","55.4140625"
"13357056","3261","3261","3261","55.4140625","55.4140625","55.4140625"
"13361152","3262","3262","3262","55.4140625","55.4140625","55.4140625"
"13365248","3263","3263","3263","55.4140625","55.4140625","55.4140625"
"13369344","3264","3264","3264","55.4140625","55.4140625","55.4140625"
"13373440","3265","3265","3265","55.4140625","55.4140625","55.4140625"
"13377536","3266","3266","3266","55.4140625","55.4140625","55.4140625"
"13381632","3267","3267","3267","55.4140625","55.4140625","55.4140625"
"13385728","3268","3268","3268","55.4140625","55.4140625","55.4140625"
"13389824","3269","3269","3269","55.4140625","55.4140625","55.4140625"
"13393920","3270","3270","3270","55.4140625","55.4140625","55.4140625"
"13398016","3271","3271","3271","55.4140625","55.4140625","55.4140625"
"13402112","3272","3272","3272","55.4140625","55.4140625","55.4140625"
"13406208","3273","3273","3273","55.4140625","55.4140625","55.4140625"
"13410304","3274","3274","3274","55.4140625","55.4140625","55.4140625"
"13414400","3275","3275","3275","55.4140625","55.4140625","55.4140625"
"13418496","3276","3276","3276","55.4140625","55.4140625","55.4140625"
"13422592","3277","3277","3277","55.4140625","55.4140625","55.4140625"
"13426688","3278","3278","3278","55.4140625","55.4140625","55.4140625"
"13430784","3279","3279","3279","55.4140625","55.4140625","55.4140625"
"13434880","3280","3280","3280","55.4140625","55.4140625","55.4140625"
"13438976","3281","3281","3281","55.4140625","55.4140625","55.4140625"
"13443072","3282","3282","3282","55.566650390625","55.566650390625","55.566650390625"
"13447168","3283","3283","3283","55.609375","55.609375","55.609375"
"13451264","3284","3284","3284","55.609375","55.609375","55.609375"
"13455360","3285","3285","3285","55.609375","55.609375","55.609375"
"13459456","3286","3286","3286","55.609375","55.609375","55.609375"
"13463552","3287","3287","3287","55.609375","55.609375","55.609375"
"13467648","3288","3288","3288","55.609375","55.609375","55.609375"
"13471744","3289","3289","3289","55.609375","55.609375","55.609375"
"13475840","3290","3290","3290","55.609375","55.609375","55.609375"
"13479936","3291","3291","3291","55.609375","55.609375","55.609375"
"13484032","3292","3292","3292","55.609375","55.609375","55.609375"
"13488128","3293","3293","3293","55.609375","55.609375","55.609375"
"13492224","3294","3294","3294","55.609375","55.609375","55.609375"
"13496320","3295","3295","3295","55.609375","55.609375","55.609375"
"13500416","3296","3296","3296","55.609375","55.609375","55.609375"
"13504512","3297","3297","3297","55.609375","55.609375","55.609375"
"13508608","3298","3298","3298","55.609375","55.609375","55.609375"
"13512704","3299","3299","3299","55.609375","55.609375","55.609375"
"13516800","3300","3300","3300","55.609375","55.609375","55.609375"
"13520896","3301","3301","3301","55.609375","55.609375","55.609375"
"13524992","3302","3302","3302","55.609375","55.609375","55.609375"
