"env_step","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"10416128","2543","2543","2543","56.7734375","56.7734375","56.7734375"
"10420224","2544","2544","2544","56.7734375","56.7734375","56.7734375"
"10424320","2545","2545","2545","56.7734375","56.7734375","56.7734375"
"10428416","2546","2546","2546","56.7734375","56.7734375","56.7734375"
"10432512","2547","2547","2547","56.7734375","56.7734375","56.7734375"
"10436608","2548","2548","2548","56.7734375","56.7734375","56.7734375"
"10440704","2549","2549","2549","56.7734375","56.7734375","56.7734375"
"10444800","2550","2550","2550","56.7734375","56.7734375","56.7734375"
"10448896","2551","2551","2551","56.7734375","56.7734375","56.7734375"
"10452992","2552","2552","2552","56.7734375","56.7734375","56.7734375"
"10457088","2553","2553","2553","56.7734375","56.7734375","56.7734375"
"10461184","2554","2554","2554","56.7734375","56.7734375","56.7734375"
"10465280","2555","2555","2555","56.7734375","56.7734375","56.7734375"
"10469376","2556","2556","2556","56.7734375","56.7734375","56.7734375"
"10473472","2557","2557","2557","56.7734375","56.7734375","56.7734375"
"10477568","2558","2558","2558","56.7734375","56.7734375","56.7734375"
"10481664","2559","2559","2559","56.7734375","56.7734375","56.7734375"
"10485760","2560","2560","2560","56.7734375","56.7734375","56.7734375"
"10489856","2561","2561","2561","56.7734375","56.7734375","56.7734375"
"10493952","2562","2562","2562","56.7734375","56.7734375","56.7734375"
"10498048","2563","2563","2563","56.7734375","56.7734375","56.7734375"
"10502144","2564","2564","2564","56.7734375","56.7734375","56.7734375"
"10506240","2565","2565","2565","56.7734375","56.7734375","56.7734375"
"10510336","2566","2566","2566","56.7734375","56.7734375","56.7734375"
"10514432","2567","2567","2567","56.7734375","56.7734375","56.7734375"
"10518528","2568","2568","2568","56.7734375","56.7734375","56.7734375"
"10522624","2569","2569","2569","56.7734375","56.7734375","56.7734375"
"10526720","2570","2570","2570","56.7734375","56.7734375","56.7734375"
"10530816","2571","2571","2571","56.7734375","56.7734375","56.7734375"
"10534912","2572","2572","2572","56.7734375","56.7734375","56.7734375"
"10539008","2573","2573","2573","56.7734375","56.7734375","56.7734375"
"10543104","2574","2574","2574","56.7734375","56.7734375","56.7734375"
"10547200","2575","2575","2575","56.7734375","56.7734375","56.7734375"
"10551296","2576","2576","2576","56.7734375","56.7734375","56.7734375"
"10555392","2577","2577","2577","56.7734375","56.7734375","56.7734375"
"10559488","2578","2578","2578","56.7734375","56.7734375","56.7734375"
"10563584","2579","2579","2579","55.88134765625","55.88134765625","55.88134765625"
"10567680","2580","2580","2580","55.7890625","55.7890625","55.7890625"
"10571776","2581","2581","2581","55.7890625","55.7890625","55.7890625"
"10575872","2582","2582","2582","55.7890625","55.7890625","55.7890625"
"10579968","2583","2583","2583","55.7890625","55.7890625","55.7890625"
"10584064","2584","2584","2584","55.7890625","55.7890625","55.7890625"
"10588160","2585","2585","2585","55.7890625","55.7890625","55.7890625"
"10592256","2586","2586","2586","55.7890625","55.7890625","55.7890625"
"10596352","2587","2587","2587","55.7890625","55.7890625","55.7890625"
"10600448","2588","2588","2588","55.7890625","55.7890625","55.7890625"
"10604544","2589","2589","2589","55.7890625","55.7890625","55.7890625"
"10608640","2590","2590","2590","55.7890625","55.7890625","55.7890625"
"10612736","2591","2591","2591","55.7890625","55.7890625","55.7890625"
"10616832","2592","2592","2592","55.7890625","55.7890625","55.7890625"
"10620928","2593","2593","2593","55.7890625","55.7890625","55.7890625"
"10625024","2594","2594","2594","55.7890625","55.7890625","55.7890625"
"10629120","2595","2595","2595","55.7890625","55.7890625","55.7890625"
"10633216","2596","2596","2596","55.7890625","55.7890625","55.7890625"
"10637312","2597","2597","2597","55.7890625","55.7890625","55.7890625"
"10641408","2598","2598","2598","55.7890625","55.7890625","55.7890625"
"10645504","2599","2599","2599","55.7890625","55.7890625","55.7890625"
"10649600","2600","2600","2600","55.7890625","55.7890625","55.7890625"
"10653696","2601","2601","2601","55.7890625","55.7890625","55.7890625"
"10657792","2602","2602","2602","55.7890625","55.7890625","55.7890625"
"10661888","2603","2603","2603","55.7890625","55.7890625","55.7890625"
"10665984","2604","2604","2604","55.7890625","55.7890625","55.7890625"
"10670080","2605","2605","2605","55.7890625","55.7890625","55.7890625"
"10674176","2606","2606","2606","55.7890625","55.7890625","55.7890625"
"10678272","2607","2607","2607","55.7890625","55.7890625","55.7890625"
"10682368","2608","2608","2608","55.7890625","55.7890625","55.7890625"
"10686464","2609","2609","2609","55.7890625","55.7890625","55.7890625"
"10690560","2610","2610","2610","55.7890625","55.7890625","55.7890625"
"10694656","2611","2611","2611","55.7890625","55.7890625","55.7890625"
"10698752","2612","2612","2612","55.7890625","55.7890625","55.7890625"
"10702848","2613","2613","2613","55.7890625","55.7890625","55.7890625"
"10706944","2614","2614","2614","55.7890625","55.7890625","55.7890625"
"10711040","2615","2615","2615","55.7890625","55.7890625","55.7890625"
"10715136","2616","2616","2616","55.7890625","55.7890625","55.7890625"
"10719232","2617","2617","2617","55.7890625","55.7890625","55.7890625"
"10723328","2618","2618","2618","55.7890625","55.7890625","55.7890625"
"10727424","2619","2619","2619","55.7890625","55.7890625","55.7890625"
"10731520","2620","2620","2620","55.7890625","55.7890625","55.7890625"
"10735616","2621","2621","2621","55.7890625","55.7890625","55.7890625"
"10739712","2622","2622","2622","55.7890625","55.7890625","55.7890625"
"10743808","2623","2623","2623","55.7890625","55.7890625","55.7890625"
"10747904","2624","2624","2624","55.7890625","55.7890625","55.7890625"
"10752000","2625","2625","2625","55.7890625","55.7890625","55.7890625"
"10756096","2626","2626","2626","55.7890625","55.7890625","55.7890625"
"10760192","2627","2627","2627","55.7890625","55.7890625","55.7890625"
"10764288","2628","2628","2628","55.7890625","55.7890625","55.7890625"
"10768384","2629","2629","2629","55.7890625","55.7890625","55.7890625"
"10772480","2630","2630","2630","55.7890625","55.7890625","55.7890625"
"10776576","2631","2631","2631","55.7890625","55.7890625","55.7890625"
"10780672","2632","2632","2632","55.7890625","55.7890625","55.7890625"
"10784768","2633","2633","2633","55.7890625","55.7890625","55.7890625"
"10788864","2634","2634","2634","55.7890625","55.7890625","55.7890625"
"10792960","2635","2635","2635","55.7890625","55.7890625","55.7890625"
"10797056","2636","2636","2636","55.7890625","55.7890625","55.7890625"
"10801152","2637","2637","2637","55.7890625","55.7890625","55.7890625"
"10805248","2638","2638","2638","55.7890625","55.7890625","55.7890625"
"10809344","2639","2639","2639","55.7890625","55.7890625","55.7890625"
"10813440","2640","2640","2640","55.7890625","55.7890625","55.7890625"
"10817536","2641","2641","2641","55.7890625","55.7890625","55.7890625"
"10821632","2642","2642","2642","55.7890625","55.7890625","55.7890625"
"10825728","2643","2643","2643","55.7890625","55.7890625","55.7890625"
"10829824","2644","2644","2644","55.7890625","55.7890625","55.7890625"
"10833920","2645","2645","2645","55.7890625","55.7890625","55.7890625"
"10838016","2646","2646","2646","55.7890625","55.7890625","55.7890625"
"10842112","2647","2647","2647","55.7890625","55.7890625","55.7890625"
"10846208","2648","2648","2648","55.7890625","55.7890625","55.7890625"
"10850304","2649","2649","2649","55.7890625","55.7890625","55.7890625"
"10854400","2650","2650","2650","55.7890625","55.7890625","55.7890625"
"10858496","2651","2651","2651","55.7890625","55.7890625","55.7890625"
"10862592","2652","2652","2652","55.7890625","55.7890625","55.7890625"
"10866688","2653","2653","2653","55.7890625","55.7890625","55.7890625"
"10870784","2654","2654","2654","55.7890625","55.7890625","55.7890625"
"10874880","2655","2655","2655","55.7890625","55.7890625","55.7890625"
"10878976","2656","2656","2656","55.7890625","55.7890625","55.7890625"
"10883072","2657","2657","2657","55.75244140625","55.75244140625","55.75244140625"
"10887168","2658","2658","2658","55.7421875","55.7421875","55.7421875"
"10891264","2659","2659","2659","55.7421875","55.7421875","55.7421875"
"10895360","2660","2660","2660","55.7421875","55.7421875","55.7421875"
"10899456","2661","2661","2661","55.7421875","55.7421875","55.7421875"
"10903552","2662","2662","2662","55.7421875","55.7421875","55.7421875"
"10907648","2663","2663","2663","55.7421875","55.7421875","55.7421875"
"10911744","2664","2664","2664","55.7421875","55.7421875","55.7421875"
"10915840","2665","2665","2665","55.7421875","55.7421875","55.7421875"
"10919936","2666","2666","2666","55.7421875","55.7421875","55.7421875"
"10924032","2667","2667","2667","55.7421875","55.7421875","55.7421875"
"10928128","2668","2668","2668","55.7421875","55.7421875","55.7421875"
"10932224","2669","2669","2669","55.7421875","55.7421875","55.7421875"
"10936320","2670","2670","2670","55.7421875","55.7421875","55.7421875"
"10940416","2671","2671","2671","55.7421875","55.7421875","55.7421875"
"10944512","2672","2672","2672","55.7421875","55.7421875","55.7421875"
"10948608","2673","2673","2673","55.7421875","55.7421875","55.7421875"
"10952704","2674","2674","2674","55.7421875","55.7421875","55.7421875"
"10956800","2675","2675","2675","55.7421875","55.7421875","55.7421875"
"10960896","2676","2676","2676","55.7421875","55.7421875","55.7421875"
"10964992","2677","2677","2677","55.7421875","55.7421875","55.7421875"
"10969088","2678","2678","2678","55.7421875","55.7421875","55.7421875"
"10973184","2679","2679","2679","55.7421875","55.7421875","55.7421875"
"10977280","2680","2680","2680","55.7421875","55.7421875","55.7421875"
"10981376","2681","2681","2681","55.7421875","55.7421875","55.7421875"
"10985472","2682","2682","2682","55.7421875","55.7421875","55.7421875"
"10989568","2683","2683","2683","55.7421875","55.7421875","55.7421875"
"10993664","2684","2684","2684","55.7421875","55.7421875","55.7421875"
"10997760","2685","2685","2685","55.7421875","55.7421875","55.7421875"
"11001856","2686","2686","2686","55.7421875","55.7421875","55.7421875"
"11005952","2687","2687","2687","55.7421875","55.7421875","55.7421875"
"11010048","2688","2688","2688","55.7421875","55.7421875","55.7421875"
"11014144","2689","2689","2689","55.7421875","55.7421875","55.7421875"
"11018240","2690","2690","2690","55.7421875","55.7421875","55.7421875"
"11022336","2691","2691","2691","55.7421875","55.7421875","55.7421875"
"11026432","2692","2692","2692","55.7421875","55.7421875","55.7421875"
"11030528","2693","2693","2693","55.7421875","55.7421875","55.7421875"
"11034624","2694","2694","2694","55.7421875","55.7421875","55.7421875"
"11038720","2695","2695","2695","55.7421875","55.7421875","55.7421875"
"11042816","2696","2696","2696","55.7421875","55.7421875","55.7421875"
"11046912","2697","2697","2697","55.7421875","55.7421875","55.7421875"
"11051008","2698","2698","2698","55.7421875","55.7421875","55.7421875"
"11055104","2699","2699","2699","55.7421875","55.7421875","55.7421875"
"11059200","2700","2700","2700","55.7421875","55.7421875","55.7421875"
"11063296","2701","2701","2701","55.7421875","55.7421875","55.7421875"
"11067392","2702","2702","2702","55.7421875","55.7421875","55.7421875"
"11071488","2703","2703","2703","55.7421875","55.7421875","55.7421875"
"11075584","2704","2704","2704","55.7421875","55.7421875","55.7421875"
"11079680","2705","2705","2705","55.7421875","55.7421875","55.7421875"
"11083776","2706","2706","2706","55.7421875","55.7421875","55.7421875"
"11087872","2707","2707","2707","55.7421875","55.7421875","55.7421875"
"11091968","2708","2708","2708","55.7421875","55.7421875","55.7421875"
"11096064","2709","2709","2709","55.7421875","55.7421875","55.7421875"
"11100160","2710","2710","2710","55.7421875","55.7421875","55.7421875"
"11104256","2711","2711","2711","55.7421875","55.7421875","55.7421875"
"11108352","2712","2712","2712","55.7421875","55.7421875","55.7421875"
"11112448","2713","2713","2713","55.7421875","55.7421875","55.7421875"
"11116544","2714","2714","2714","55.7421875","55.7421875","55.7421875"
"11120640","2715","2715","2715","55.7421875","55.7421875","55.7421875"
"11124736","2716","2716","2716","55.7421875","55.7421875","55.7421875"
"11128832","2717","2717","2717","55.7421875","55.7421875","55.7421875"
"11132928","2718","2718","2718","55.7421875","55.7421875","55.7421875"
"11137024","2719","2719","2719","55.7421875","55.7421875","55.7421875"
"11141120","2720","2720","2720","55.7421875","55.7421875","55.7421875"
"11145216","2721","2721","2721","55.7421875","55.7421875","55.7421875"
"11149312","2722","2722","2722","55.7421875","55.7421875","55.7421875"
"11153408","2723","2723","2723","55.7421875","55.7421875","55.7421875"
"11157504","2724","2724","2724","55.7421875","55.7421875","55.7421875"
"11161600","2725","2725","2725","55.7421875","55.7421875","55.7421875"
"11165696","2726","2726","2726","55.7421875","55.7421875","55.7421875"
"11169792","2727","2727","2727","55.7421875","55.7421875","55.7421875"
"11173888","2728","2728","2728","55.7421875","55.7421875","55.7421875"
"11177984","2729","2729","2729","55.7421875","55.7421875","55.7421875"
"11182080","2730","2730","2730","55.7421875","55.7421875","55.7421875"
"11186176","2731","2731","2731","55.7421875","55.7421875","55.7421875"
"11190272","2732","2732","2732","55.7421875","55.7421875","55.7421875"
"11194368","2733","2733","2733","55.7421875","55.7421875","55.7421875"
"11198464","2734","2734","2734","55.7421875","55.7421875","55.7421875"
"11202560","2735","2735","2735","55.706298828125","55.706298828125","55.706298828125"
"11206656","2736","2736","2736","55.6875","55.6875","55.6875"
"11210752","2737","2737","2737","55.6875","55.6875","55.6875"
"11214848","2738","2738","2738","55.6875","55.6875","55.6875"
"11218944","2739","2739","2739","55.6875","55.6875","55.6875"
"11223040","2740","2740","2740","55.6875","55.6875","55.6875"
"11227136","2741","2741","2741","55.6875","55.6875","55.6875"
"11231232","2742","2742","2742","55.6875","55.6875","55.6875"
"11235328","2743","2743","2743","55.6875","55.6875","55.6875"
"11239424","2744","2744","2744","55.6875","55.6875","55.6875"
"11243520","2745","2745","2745","55.6875","55.6875","55.6875"
"11247616","2746","2746","2746","55.6875","55.6875","55.6875"
"11251712","2747","2747","2747","55.6875","55.6875","55.6875"
"11255808","2748","2748","2748","55.6875","55.6875","55.6875"
"11259904","2749","2749","2749","55.6875","55.6875","55.6875"
"11264000","2750","2750","2750","55.6875","55.6875","55.6875"
"11268096","2751","2751","2751","55.6875","55.6875","55.6875"
"11272192","2752","2752","2752","55.6875","55.6875","55.6875"
"11276288","2753","2753","2753","55.6875","55.6875","55.6875"
"11280384","2754","2754","2754","55.6875","55.6875","55.6875"
"11284480","2755","2755","2755","55.6875","55.6875","55.6875"
"11288576","2756","2756","2756","55.6875","55.6875","55.6875"
"11292672","2757","2757","2757","55.6875","55.6875","55.6875"
"11296768","2758","2758","2758","55.6875","55.6875","55.6875"
"11300864","2759","2759","2759","55.6875","55.6875","55.6875"
"11304960","2760","2760","2760","55.6875","55.6875","55.6875"
"11309056","2761","2761","2761","55.6875","55.6875","55.6875"
"11313152","2762","2762","2762","55.6875","55.6875","55.6875"
"11317248","2763","2763","2763","55.6875","55.6875","55.6875"
"11321344","2764","2764","2764","55.6875","55.6875","55.6875"
"11325440","2765","2765","2765","55.6875","55.6875","55.6875"
"11329536","2766","2766","2766","55.6875","55.6875","55.6875"
"11333632","2767","2767","2767","55.6875","55.6875","55.6875"
"11337728","2768","2768","2768","55.6875","55.6875","55.6875"
"11341824","2769","2769","2769","55.6875","55.6875","55.6875"
"11345920","2770","2770","2770","55.6875","55.6875","55.6875"
"11350016","2771","2771","2771","55.6875","55.6875","55.6875"
"11354112","2772","2772","2772","55.6875","55.6875","55.6875"
"11358208","2773","2773","2773","55.6875","55.6875","55.6875"
"11362304","2774","2774","2774","55.6875","55.6875","55.6875"
"11366400","2775","2775","2775","55.6875","55.6875","55.6875"
"11370496","2776","2776","2776","55.6875","55.6875","55.6875"
"11374592","2777","2777","2777","55.6875","55.6875","55.6875"
"11378688","2778","2778","2778","55.6875","55.6875","55.6875"
"11382784","2779","2779","2779","55.6875","55.6875","55.6875"
"11386880","2780","2780","2780","55.6875","55.6875","55.6875"
"11390976","2781","2781","2781","55.6875","55.6875","55.6875"
"11395072","2782","2782","2782","55.6875","55.6875","55.6875"
"11399168","2783","2783","2783","55.6875","55.6875","55.6875"
"11403264","2784","2784","2784","55.6875","55.6875","55.6875"
"11407360","2785","2785","2785","55.6875","55.6875","55.6875"
"11411456","2786","2786","2786","55.6875","55.6875","55.6875"
"11415552","2787","2787","2787","55.6875","55.6875","55.6875"
"11419648","2788","2788","2788","55.6875","55.6875","55.6875"
"11423744","2789","2789","2789","55.6875","55.6875","55.6875"
"11427840","2790","2790","2790","55.6875","55.6875","55.6875"
"11431936","2791","2791","2791","55.6875","55.6875","55.6875"
"11436032","2792","2792","2792","55.6875","55.6875","55.6875"
"11440128","2793","2793","2793","55.6875","55.6875","55.6875"
"11444224","2794","2794","2794","55.6875","55.6875","55.6875"
"11448320","2795","2795","2795","55.6875","55.6875","55.6875"
"11452416","2796","2796","2796","55.6875","55.6875","55.6875"
"11456512","2797","2797","2797","55.6875","55.6875","55.6875"
"11460608","2798","2798","2798","55.6875","55.6875","55.6875"
"11464704","2799","2799","2799","55.6875","55.6875","55.6875"
"11468800","2800","2800","2800","55.6875","55.6875","55.6875"
"11472896","2801","2801","2801","55.6875","55.6875","55.6875"
"11476992","2802","2802","2802","55.6875","55.6875","55.6875"
"11481088","2803","2803","2803","55.6875","55.6875","55.6875"
"11485184","2804","2804","2804","55.6875","55.6875","55.6875"
"11489280","2805","2805","2805","55.6875","55.6875","55.6875"
"11493376","2806","2806","2806","55.6875","55.6875","55.6875"
"11497472","2807","2807","2807","55.6875","55.6875","55.6875"
"11501568","2808","2808","2808","55.6875","55.6875","55.6875"
"11505664","2809","2809","2809","55.6875","55.6875","55.6875"
"11509760","2810","2810","2810","55.6875","55.6875","55.6875"
"11513856","2811","2811","2811","55.6875","55.6875","55.6875"
"11517952","2812","2812","2812","55.6875","55.6875","55.6875"
"11522048","2813","2813","2813","55.500732421875","55.500732421875","55.500732421875"
"11526144","2814","2814","2814","55.3359375","55.3359375","55.3359375"
"11530240","2815","2815","2815","55.3359375","55.3359375","55.3359375"
"11534336","2816","2816","2816","55.3359375","55.3359375","55.3359375"
"11538432","2817","2817","2817","55.3359375","55.3359375","55.3359375"
"11542528","2818","2818","2818","55.3359375","55.3359375","55.3359375"
"11546624","2819","2819","2819","55.3359375","55.3359375","55.3359375"
"11550720","2820","2820","2820","55.3359375","55.3359375","55.3359375"
"11554816","2821","2821","2821","55.3359375","55.3359375","55.3359375"
"11558912","2822","2822","2822","55.3359375","55.3359375","55.3359375"
"11563008","2823","2823","2823","55.3359375","55.3359375","55.3359375"
"11567104","2824","2824","2824","55.3359375","55.3359375","55.3359375"
"11571200","2825","2825","2825","55.3359375","55.3359375","55.3359375"
"11575296","2826","2826","2826","55.3359375","55.3359375","55.3359375"
"11579392","2827","2827","2827","55.3359375","55.3359375","55.3359375"
"11583488","2828","2828","2828","55.3359375","55.3359375","55.3359375"
"11587584","2829","2829","2829","55.3359375","55.3359375","55.3359375"
"11591680","2830","2830","2830","55.3359375","55.3359375","55.3359375"
"11595776","2831","2831","2831","55.3359375","55.3359375","55.3359375"
"11599872","2832","2832","2832","55.3359375","55.3359375","55.3359375"
"11603968","2833","2833","2833","55.3359375","55.3359375","55.3359375"
"11608064","2834","2834","2834","55.3359375","55.3359375","55.3359375"
"11612160","2835","2835","2835","55.3359375","55.3359375","55.3359375"
"11616256","2836","2836","2836","55.3359375","55.3359375","55.3359375"
"11620352","2837","2837","2837","55.3359375","55.3359375","55.3359375"
"11624448","2838","2838","2838","55.3359375","55.3359375","55.3359375"
"11628544","2839","2839","2839","55.3359375","55.3359375","55.3359375"
"11632640","2840","2840","2840","55.3359375","55.3359375","55.3359375"
"11636736","2841","2841","2841","55.3359375","55.3359375","55.3359375"
"11640832","2842","2842","2842","55.3359375","55.3359375","55.3359375"
"11644928","2843","2843","2843","55.3359375","55.3359375","55.3359375"
"11649024","2844","2844","2844","55.3359375","55.3359375","55.3359375"
"11653120","2845","2845","2845","55.3359375","55.3359375","55.3359375"
"11657216","2846","2846","2846","55.3359375","55.3359375","55.3359375"
"11661312","2847","2847","2847","55.3359375","55.3359375","55.3359375"
"11665408","2848","2848","2848","55.3359375","55.3359375","55.3359375"
"11669504","2849","2849","2849","55.3359375","55.3359375","55.3359375"
"11673600","2850","2850","2850","55.3359375","55.3359375","55.3359375"
"11677696","2851","2851","2851","55.3359375","55.3359375","55.3359375"
"11681792","2852","2852","2852","55.3359375","55.3359375","55.3359375"
"11685888","2853","2853","2853","55.3359375","55.3359375","55.3359375"
"11689984","2854","2854","2854","55.3359375","55.3359375","55.3359375"
"11694080","2855","2855","2855","55.3359375","55.3359375","55.3359375"
"11698176","2856","2856","2856","55.3359375","55.3359375","55.3359375"
"11702272","2857","2857","2857","55.3359375","55.3359375","55.3359375"
"11706368","2858","2858","2858","55.3359375","55.3359375","55.3359375"
"11710464","2859","2859","2859","55.3359375","55.3359375","55.3359375"
"11714560","2860","2860","2860","55.3359375","55.3359375","55.3359375"
"11718656","2861","2861","2861","55.3359375","55.3359375","55.3359375"
"11722752","2862","2862","2862","55.3359375","55.3359375","55.3359375"
"11726848","2863","2863","2863","55.3359375","55.3359375","55.3359375"
"11730944","2864","2864","2864","55.3359375","55.3359375","55.3359375"
"11735040","2865","2865","2865","55.3359375","55.3359375","55.3359375"
"11739136","2866","2866","2866","55.3359375","55.3359375","55.3359375"
"11743232","2867","2867","2867","55.3359375","55.3359375","55.3359375"
"11747328","2868","2868","2868","55.3359375","55.3359375","55.3359375"
"11751424","2869","2869","2869","55.3359375","55.3359375","55.3359375"
"11755520","2870","2870","2870","55.3359375","55.3359375","55.3359375"
"11759616","2871","2871","2871","55.3359375","55.3359375","55.3359375"
"11763712","2872","2872","2872","55.3359375","55.3359375","55.3359375"
"11767808","2873","2873","2873","55.3359375","55.3359375","55.3359375"
"11771904","2874","2874","2874","55.3359375","55.3359375","55.3359375"
"11776000","2875","2875","2875","55.3359375","55.3359375","55.3359375"
"11780096","2876","2876","2876","55.3359375","55.3359375","55.3359375"
"11784192","2877","2877","2877","55.3359375","55.3359375","55.3359375"
"11788288","2878","2878","2878","55.3359375","55.3359375","55.3359375"
"11792384","2879","2879","2879","55.3359375","55.3359375","55.3359375"
"11796480","2880","2880","2880","55.3359375","55.3359375","55.3359375"
"11800576","2881","2881","2881","55.3359375","55.3359375","55.3359375"
"11804672","2882","2882","2882","55.3359375","55.3359375","55.3359375"
"11808768","2883","2883","2883","55.3359375","55.3359375","55.3359375"
"11812864","2884","2884","2884","55.3359375","55.3359375","55.3359375"
"11816960","2885","2885","2885","55.3359375","55.3359375","55.3359375"
"11821056","2886","2886","2886","55.3359375","55.3359375","55.3359375"
"11825152","2887","2887","2887","55.3359375","55.3359375","55.3359375"
"11829248","2888","2888","2888","55.3359375","55.3359375","55.3359375"
"11833344","2889","2889","2889","55.3359375","55.3359375","55.3359375"
"11837440","2890","2890","2890","55.3359375","55.3359375","55.3359375"
"11841536","2891","2891","2891","55.719970703125","55.719970703125","55.719970703125"
"11845632","2892","2892","2892","56.28125","56.28125","56.28125"
"11849728","2893","2893","2893","56.28125","56.28125","56.28125"
"11853824","2894","2894","2894","56.28125","56.28125","56.28125"
"11857920","2895","2895","2895","56.28125","56.28125","56.28125"
"11862016","2896","2896","2896","56.28125","56.28125","56.28125"
"11866112","2897","2897","2897","56.28125","56.28125","56.28125"
"11870208","2898","2898","2898","56.28125","56.28125","56.28125"
"11874304","2899","2899","2899","56.28125","56.28125","56.28125"
"11878400","2900","2900","2900","56.28125","56.28125","56.28125"
"11882496","2901","2901","2901","56.28125","56.28125","56.28125"
"11886592","2902","2902","2902","56.28125","56.28125","56.28125"
"11890688","2903","2903","2903","56.28125","56.28125","56.28125"
"11894784","2904","2904","2904","56.28125","56.28125","56.28125"
"11898880","2905","2905","2905","56.28125","56.28125","56.28125"
"11902976","2906","2906","2906","56.28125","56.28125","56.28125"
"11907072","2907","2907","2907","56.28125","56.28125","56.28125"
"11911168","2908","2908","2908","56.28125","56.28125","56.28125"
"11915264","2909","2909","2909","56.28125","56.28125","56.28125"
"11919360","2910","2910","2910","56.28125","56.28125","56.28125"
"11923456","2911","2911","2911","56.28125","56.28125","56.28125"
"11927552","2912","2912","2912","56.28125","56.28125","56.28125"
"11931648","2913","2913","2913","56.28125","56.28125","56.28125"
"11935744","2914","2914","2914","56.28125","56.28125","56.28125"
"11939840","2915","2915","2915","56.28125","56.28125","56.28125"
"11943936","2916","2916","2916","56.28125","56.28125","56.28125"
"11948032","2917","2917","2917","56.28125","56.28125","56.28125"
"11952128","2918","2918","2918","56.28125","56.28125","56.28125"
"11956224","2919","2919","2919","56.28125","56.28125","56.28125"
"11960320","2920","2920","2920","56.28125","56.28125","56.28125"
"11964416","2921","2921","2921","56.28125","56.28125","56.28125"
"11968512","2922","2922","2922","56.28125","56.28125","56.28125"
"11972608","2923","2923","2923","56.28125","56.28125","56.28125"
"11976704","2924","2924","2924","56.28125","56.28125","56.28125"
"11980800","2925","2925","2925","56.28125","56.28125","56.28125"
"11984896","2926","2926","2926","56.28125","56.28125","56.28125"
"11988992","2927","2927","2927","56.28125","56.28125","56.28125"
"11993088","2928","2928","2928","56.28125","56.28125","56.28125"
"11997184","2929","2929","2929","56.28125","56.28125","56.28125"
"12001280","2930","2930","2930","56.28125","56.28125","56.28125"
"12005376","2931","2931","2931","56.28125","56.28125","56.28125"
"12009472","2932","2932","2932","56.28125","56.28125","56.28125"
"12013568","2933","2933","2933","56.28125","56.28125","56.28125"
"12017664","2934","2934","2934","56.28125","56.28125","56.28125"
"12021760","2935","2935","2935","56.28125","56.28125","56.28125"
"12025856","2936","2936","2936","56.28125","56.28125","56.28125"
"12029952","2937","2937","2937","56.28125","56.28125","56.28125"
"12034048","2938","2938","2938","56.28125","56.28125","56.28125"
"12038144","2939","2939","2939","56.28125","56.28125","56.28125"
"12042240","2940","2940","2940","56.28125","56.28125","56.28125"
"12046336","2941","2941","2941","56.28125","56.28125","56.28125"
"12050432","2942","2942","2942","56.28125","56.28125","56.28125"
"12054528","2943","2943","2943","56.28125","56.28125","56.28125"
"12058624","2944","2944","2944","56.28125","56.28125","56.28125"
"12062720","2945","2945","2945","56.28125","56.28125","56.28125"
"12066816","2946","2946","2946","56.28125","56.28125","56.28125"
"12070912","2947","2947","2947","56.28125","56.28125","56.28125"
"12075008","2948","2948","2948","56.28125","56.28125","56.28125"
"12079104","2949","2949","2949","56.28125","56.28125","56.28125"
"12083200","2950","2950","2950","56.28125","56.28125","56.28125"
"12087296","2951","2951","2951","56.28125","56.28125","56.28125"
"12091392","2952","2952","2952","56.28125","56.28125","56.28125"
"12095488","2953","2953","2953","56.28125","56.28125","56.28125"
"12099584","2954","2954","2954","56.28125","56.28125","56.28125"
"12103680","2955","2955","2955","56.28125","56.28125","56.28125"
"12107776","2956","2956","2956","56.28125","56.28125","56.28125"
"12111872","2957","2957","2957","56.28125","56.28125","56.28125"
"12115968","2958","2958","2958","56.28125","56.28125","56.28125"
"12120064","2959","2959","2959","56.28125","56.28125","56.28125"
"12124160","2960","2960","2960","56.28125","56.28125","56.28125"
"12128256","2961","2961","2961","56.28125","56.28125","56.28125"
"12132352","2962","2962","2962","56.28125","56.28125","56.28125"
"12136448","2963","2963","2963","56.28125","56.28125","56.28125"
"12140544","2964","2964","2964","56.28125","56.28125","56.28125"
"12144640","2965","2965","2965","56.28125","56.28125","56.28125"
"12148736","2966","2966","2966","56.28125","56.28125","56.28125"
"12152832","2967","2967","2967","56.28125","56.28125","56.28125"
"12156928","2968","2968","2968","56.28125","56.28125","56.28125"
"12161024","2969","2969","2969","56.410888671875","56.410888671875","56.410888671875"
"12165120","2970","2970","2970","56.7421875","56.7421875","56.7421875"
"12169216","2971","2971","2971","56.7421875","56.7421875","56.7421875"
"12173312","2972","2972","2972","56.7421875","56.7421875","56.7421875"
